0.257869748275553,0.09971035265311,0.138636567231031,0.170276807309863,0.194631072889605,0.211699363970259,0.221481680551823,0.223978022634298,0.219188390217683,0.186401504971782
0.09971035265311,1.83402908417689,0.229185702768073,0.27643703902774,0.309116426289229,0.32722386455254,0.330759353817671,0.319722894084625,0.2941144853534,0.228540714861596
0.138636567231031,0.229185702768073,2.64432500223954,0.370939711547075,0.409029830690674,0.425262026337006,0.41963629848607,0.392152647137866,0.342811072292395,0.24445041655469
0.170276807309863,0.27643703902774,0.370939711547075,3.43629848607005,0.472513362596673,0.479584341126937,0.457511421660844,0.406294604198393,0.325933888739586,0.19478634775598
0.194631072889606,0.309116426289229,0.409029830690674,0.472513362596673,4.16623368867389,0.490190808922332,0.444384723341993,0.362148765266207,0.243482934694975,0.0795485084654664
0.211699363970259,0.32722386455254,0.425262026337006,0.479584341126937,0.490190808922332,4.79041476305653,0.380256203529517,0.259715130341306,0.0954582101585594,-0.101263101316851
0.221481680551823,0.330759353817671,0.41963629848607,0.457511421660844,0.444384723341993,0.380256203529517,5.26512586222342,0.098993699423691,-0.118140284869659,-0.34764848159097
0.223978022634298,0.319722894084625,0.392152647137866,0.406294604198393,0.362148765266207,0.259715130341306,0.0989936994236909,5.54665113918003,-0.39731255038968,-0.659607632356894
0.219188390217683,0.2941144853534,0.342811072292395,0.325933888739586,0.243482934694975,0.0954582101585595,-0.118140284869658,-0.39731255038968,5.59127474693183,-1.03714055361462
0.186401504971782,0.228540714861596,0.24445041655469,0.19478634775598,0.0795485084654663,-0.10126310131685,-0.34764848159097,-0.659607632356894,-1.03714055361462,5.66777747917227
7.75270566454657,13.9202018573263,19.2378619845322,23.4975986144704,26.6994117471409,28.8433013825435,29.9292675206784,29.9573101615456,28.927429305145,29.0556624563289
0.2,1.66666666666667,2.33333333333333,3,3.66666666666667,4.33333333333333,5,5.66666666666667,6.33333333333333,7
0.158959658395294,0.100797276717728,0.140266953327958,0.172450655439099,0.197348383051151,0.214960136164114,0.225285914777987,0.228325718892771,0.224079548508465,0.191292663262564
0.100797276717728,1.8340171399564,0.229167786437338,0.27641315058676,0.309086565738003,0.327188031891069,0.330717549045955,0.319675117202663,0.294060736361193,0.22848696586939
